Data;E83675000;E83345000;E83029900;E83660000;E83800002;E83892998;E83900000;E83440000;E83690000;E83250000;E83880000;E83300200;E83892990;E83105000;E83050000;E83677000;E83069900;E83520000
27/2/1930;;;;;;;34,32;53,8;199,5183;5,691032;;;;;7,05;;;
28/2/1930;;;;;;;33,96;43,3;189,557;5,691032;;;;;4,78;;;
1/3/1930;;;;;;;86,9;31,04;196,1618;8,979465;;;;;14,5;;;
2/3/1930;;;;;;;36,48;31,92;155,7502;7,67452;;;;;13,9;;;
3/3/1930;;;;;;;35,76;28,4;131,1512;4,284053;;;;;13,3;;;
4/3/1930;;;;;;;35,04;24,88;104,6326;3,045787;;;;;13;;;
5/3/1930;;;;;;;34,68;24;106,8876;3,045787;;;;;12,1;;;
6/3/1930;;;;;;;33,96;21,54;98,04943;3,045787;;;;;11,175;;;
7/3/1930;;;;;;;32,88;20,72;87,67348;3,045787;;;;;10,2;;;
8/3/1930;;;;;;;27,7;19,08;79,89627;2,763755;;;;;9,225;;;
9/3/1930;;;;;;;27,1;17,44;76,17824;2,493103;;;;;8,25;;;
10/3/1930;;;;;;;26,5;18,26;72,57198;3,339008;;;;;7,65;;;
11/3/1930;;;;;;;25,9;19,9;72,57198;3,045787;;;;;7,05;;;
12/3/1930;;;;;;;25;19,08;85,68609;2,763755;;;;;6,75;;;
13/3/1930;;;;;;;24,7;15,8;76,17824;2,493103;;;;;6,45;;;
14/3/1930;;;;;;;24,1;15,8;70,81033;2,493103;;;;;6,15;;;
15/3/1930;;;;;;;33,24;26,64;133,7527;2,234043;;;;;6,15;;;
16/3/1930;;;;;;;29,7;22,36;91,73553;2,234043;;;;;5,85;;;
17/3/1930;;;;;;;28,3;16,62;83,72754;2,234043;;;;;5,85;;;
18/3/1930;;;;;;;26,8;15,8;78,02319;1,986799;;;;;5,55;;;
19/3/1930;;;;;;;26,2;15,22;70,81033;1,986799;;;;;5,25;;;
20/3/1930;;;;;;;25,9;14,64;65,68901;1,986799;;;;;5,25;;;
21/3/1930;;;;;;;25,3;12,9;59,23563;1,986799;;;;;5,015;;;
22/3/1930;;;;;;;25,3;12,32;56,16634;1,986799;;;;;5,015;;;
23/3/1930;;;;;;;24,4;13,48;69,07607;1,986799;;;;;4,78;;;
24/3/1930;;;;;;;30,05;12,9;72,57198;1,986799;;;;;4,78;;;
25/3/1930;;;;;;;37,92;12,32;67,36902;3,339008;;;;;4,545;;;
26/3/1930;;;;;;;32,88;12,32;60,80934;1,986799;;;;;4,545;;;
27/3/1930;;;;;;;28,3;12,32;59,23563;1,751621;;;;;4,31;;;
28/3/1930;;;;;;;23,8;11,16;54,67039;1,751621;;;;;4,31;;;
29/3/1930;;;;;;;23,2;10,58;53,2;1,528778;;;;;4,31;;;
30/3/1930;;;;;;;22,3;10;50,33512;1,528778;;;;;4,075;;;
31/3/1930;;;;;;;21,49;10;42,3341;1,528778;;;;;3,84;;;
1/4/1930;;;;;;;20,95;10,58;37,47953;1,528778;;;;;4,075;;;
2/4/1930;;;;;;;20,68;10;35,19147;1,528778;;;;;4,075;;;
3/4/1930;;;;;;;20,68;9,59;32,99414;1,528778;;;;;3,84;;;
4/4/1930;;;;;;;19,87;9,18;31,92902;1,121337;;;;;3,84;;;
5/4/1930;;;;;;;19,6;9,18;31,92902;1,121337;;;;;3,605;;;
6/4/1930;;;;;;;19,2;10;30,88599;1,121337;;;;;3,605;;;
7/4/1930;;;;;;;18,8;9,59;31,92902;1,121337;;;;;3,37;;;
8/4/1930;;;;;;;18,6;10;34,08156;1,121337;;;;;3,37;;;
9/4/1930;;;;;;;19,4;13,48;60,80934;1,318572;;;;;3,135;;;
10/4/1930;;;;;;;19,2;17,44;56,16634;1,121337;;;;;3,135;;;
11/4/1930;;;;;;;19;12,9;53,2;1,121337;;;;;2,9;;;
12/4/1930;;;;;;;18,6;11,74;51,75497;1,121337;;;;;2,9;;;
13/4/1930;;;;;;;18,2;11,16;47,57018;1,121337;;;;;2,747;;;
14/4/1930;;;;;;;18;10;46,22472;1,121337;;;;;2,747;;;
15/4/1930;;;;;;;17,8;9,59;41,08517;1,121337;;;;;2,594;;;
16/4/1930;;;;;;;17,8;9,59;35,19147;1,121337;;;;;2,441;;;
17/4/1930;;;;;;;17,6;9,18;34,08156;0,937451;;;;;2,288;;;
18/4/1930;;;;;;;18;8,77;30,88599;0,7673426;;;;;2,135;;;
19/4/1930;;;;;;;18,2;9,18;28,86544;0,7673426;;;;;1,982;;;
20/4/1930;;;;;;;18,2;8,77;26,9309;0,7673426;;;;;1,829;;;
21/4/1930;;;;;;;18,6;7,95;24,18686;0,7673426;;;;;1,676;;;
22/4/1930;;;;;;;18,8;7,54;23,31345;0,7673426;;;;;1,523;;;
23/4/1930;;;;;;;19,4;7,54;25,08077;0,7673426;;;;;1,37;;;
24/4/1930;;;;;;;18,4;7,95;25,08077;0,7673426;;;;;1,37;;;
25/4/1930;;;;;;;18,2;7,13;26,9309;0,937451;;;;;1,37;;;
26/4/1930;;;;;;;18,2;7,13;25,99538;0,937451;;;;;1,37;;;
27/4/1930;;;;;;;18,6;7,95;24,18686;0,937451;;;;;1,676;;;
28/4/1930;;;;;;;18,8;8,77;26,9309;0,937451;;;;;2,135;;;
29/4/1930;;;;;;;19,4;11,74;25,99538;1,121337;;;;;2,594;;;
30/4/1930;;;;;;;19,2;12,32;25,08077;1,121337;;;;;4,31;;;
1/5/1930;;;;;;;19;12,32;27,88752;1,121337;;;;;2,594;;;
2/5/1930;;;;;;;22,6;11,74;28,86544;1,121337;;;;;2,135;;;
3/5/1930;;;;;;;22,03;10,58;28,86544;1,121337;;;;;1,676;;;
4/5/1930;;;;;;;21,22;10;34,08156;0,937451;;;;;1,523;;;
5/5/1930;;;;;;;20,68;9,59;32,99414;0,937451;;;;;1,37;;;
6/5/1930;;;;;;;20,41;8,77;30,88599;0,937451;;;;;1,37;;;
7/5/1930;;;;;;;19,87;7,95;28,86544;0,937451;;;;;1,233;;;
8/5/1930;;;;;;;19,6;8,36;30,88599;0,7673426;;;;;1,233;;;
9/5/1930;;;;;;;19,4;7,95;31,92902;0,7673426;;;;;1,233;;;
10/5/1930;;;;;;;18,8;7,13;29,86487;0,7673426;;;;;1,096;;;
11/5/1930;;;;;;;18,6;6,72;28,86544;0,7673426;;;;;1,096;;;
12/5/1930;;;;;;;18,6;6,72;28,86544;0,7673426;;;;;1,096;;;
13/5/1930;;;;;;;18,4;6,72;26,9309;0,7673426;;;;;1,096;;;
14/5/1930;;;;;;;18,4;6,72;24,18686;0,7673426;;;;;1,096;;;
15/5/1930;;;;;;;19;6,31;23,31345;0,7673426;;;;;1,096;;;
16/5/1930;;;;;;;32,16;8,77;26,9309;1,986799;;;;;1,096;;;
17/5/1930;;;;;;;31,8;21,54;37,47953;3,045787;;;;;1,233;;;
18/5/1930;;;;;;;30,05;18,26;37,47953;2,234043;;;;;1,233;;;
19/5/1930;;;;;;;28,3;13,48;35,19147;1,318572;;;;;1,233;;;
20/5/1930;;;;;;;27,4;10;34,08156;0,937451;;;;;1,096;;;
21/5/1930;;;;;;;25,3;9,18;31,92902;0,7673426;;;;;1,096;;;
22/5/1930;;;;;;;24,7;8,36;28,86544;0,7673426;;;;;1,096;;;
23/5/1930;;;;;;;24,1;7,95;25,08077;0,7673426;;;;;1,096;;;
24/5/1930;;;;;;;23,5;7,95;26,9309;0,6115092;;;;;1,096;;;
25/5/1930;;;;;;;23,8;7,54;26,9309;0,937451;;;;;1,096;;;
26/5/1930;;;;;;;23,2;7,13;25,08077;0,937451;;;;;1,096;;;
27/5/1930;;;;;;;22,6;6,72;24,18686;0,7673426;;;;;1,096;;;
28/5/1930;;;;;;;26,8;7,95;25,99538;0,7673426;;;;;3,135;;;
29/5/1930;;;;;;;25,6;8,77;29,86487;0,7673426;;;;;6,75;;;
30/5/1930;;;;;;;24,7;12,32;30,88599;0,937451;;;;;8,9;;;
31/5/1930;;;;;;;24,1;11,74;38,65808;0,7673426;;;;;7,35;;;
1/6/1930;;;;;;;26,5;10;37,47953;0,6115092;;;;;6,75;;;
2/6/1930;;;;;;;23,2;9,18;35,19147;0,6115092;;;;;4,31;;;
3/6/1930;;;;;;;22,03;8,77;35,19147;0,6115092;;;;;2,594;;;
4/6/1930;;;;;;;21,76;7,95;31,92902;0,6115092;;;;;1,982;;;
5/6/1930;;;;;;;21,22;7,95;30,88599;0,6115092;;;;;1,676;;;
6/6/1930;;;;;;;20,95;7,54;28,86544;0,6115092;;;;;1,523;;;
7/6/1930;;;;;;;20,41;7,54;26,9309;0,6115092;;;;;1,37;;;
8/6/1930;;;;;;;20,14;7,13;25,99538;0,6115092;;;;;1,233;;;
9/6/1930;;;;;;;19,87;7,13;25,08077;0,6115092;;;;;1,233;;;
10/6/1930;;;;;;;19,4;6,72;24,18686;0,6115092;;;;;1,233;;;
11/6/1930;;;;;;;18,8;6,72;24,18686;0,6115092;;;;;1,096;;;
12/6/1930;;;;;;;18,6;6,72;22,46034;0,6115092;;;;;1,096;;;
13/6/1930;;;;;;;19;6,31;22,46034;0,4705366;;;;;1,096;;;
14/6/1930;;;;;;;18,4;6,31;21,62732;0,4705366;;;;;1,096;;;
15/6/1930;;;;;;;19,2;6,72;23,31345;1,986799;;;;;0,959;;;
16/6/1930;;;;;;;19,4;7,13;26,9309;1,528778;;;;;0,959;;;
17/6/1930;;;;;;;20,68;7,13;27,88752;0,7673426;;;;;0,959;;;
18/6/1930;;;;;;;20,14;7,13;28,86544;0,6115092;;;;;0,959;;;
19/6/1930;;;;;;;19,6;6,72;28,86544;0,6115092;;;;;0,959;;;
20/6/1930;;;;;;;19,2;6,72;26,9309;0,6115092;;;;;0,959;;;
21/6/1930;;;;;;;19;6,31;25,99538;0,4705366;;;;;0,959;;;
22/6/1930;;;;;;;18,6;6,31;25,08077;0,4705366;;;;;0,959;;;
23/6/1930;;;;;;;18,4;5,9;25,08077;0,4705366;;;;;0,959;;;
24/6/1930;;;;;;;18,4;5,9;23,31345;0,7673426;;;;;0,959;;;
25/6/1930;;;;;;;18,8;5,9;23,31345;0,7673426;;;;;0,959;;;
26/6/1930;;;;;;;18,6;6,31;21,62732;0,4705366;;;;;0,959;;;
27/6/1930;;;;;;;18,2;6,31;20,81419;0,4705366;;;;;0,959;;;
28/6/1930;;;;;;;18,2;5,9;21,62732;0,4705366;;;;;0,959;;;
29/6/1930;;;;;;;18;5,63;21,62732;0,4705366;;;;;0,959;;;
30/6/1930;;;;;;;17,8;5,63;20,81419;0,4705366;;;;;0,959;;;
1/7/1930;;;;;;;17,8;5,36;20,02075;0,3451321;;;;;0,959;;;
2/7/1930;;;;;;;19;5,09;20,02075;0,3451321;;;;;0,959;;;
3/7/1930;;;;;;;19,4;5,09;21,62732;0,3451321;;;;;0,959;;;
4/7/1930;;;;;;;20,41;5,36;24,18686;0,937451;;;;;1,096;;;
5/7/1930;;;;;;;26,8;6,31;26,9309;1,121337;;;;;1,096;;;
6/7/1930;;;;;;;29,35;5,9;28,86544;1,318572;;;;;1,096;;;
7/7/1930;;;;;;;27,4;9,59;28,86544;1,528778;;;;;1,096;;;
8/7/1930;;;;;;;27,1;7,95;30,88599;1,121337;;;;;1,096;;;
9/7/1930;;;;;;;26,5;7,13;30,88599;0,7673426;;;;;1,096;;;
10/7/1930;;;;;;;25,9;7,13;29,86487;0,7673426;;;;;1,096;;;
11/7/1930;;;;;;;30,05;6,72;32,99414;0,7673426;;;;;1,233;;;
12/7/1930;;;;;;;28,65;7,13;32,99414;1,318572;;;;;1,233;;;
13/7/1930;;;;;;;27,4;6,72;29,86487;0,937451;;;;;1,233;;;
14/7/1930;;;;;;;26,5;8,36;28,86544;0,7673426;;;;;1,096;;;
15/7/1930;;;;;;;25,9;7,54;28,86544;0,4705366;;;;;1,096;;;
16/7/1930;;;;;;;25,6;6,72;27,88752;0,4705366;;;;;1,096;;;
17/7/1930;;;;;;;24,4;5,9;26,9309;0,4705366;;;;;1,096;;;
18/7/1930;;;;;;;23,8;5,63;25,99538;0,4705366;;;;;0,959;;;
19/7/1930;;;;;;;23,8;5,36;25,08077;0,4705366;;;;;0,959;;;
20/7/1930;;;;;;;23,2;5,36;25,08077;0,4705366;;;;;0,959;;;
21/7/1930;;;;;;;22,3;5,63;24,18686;0,4705366;;;;;0,959;;;
22/7/1930;;;;;;;21,76;5,9;26,9309;1,318572;;;;;1,096;;;
23/7/1930;;;;;;;21,49;5,9;26,9309;3,045787;;;;;1,233;;;
24/7/1930;;;;;;;20,68;6,72;25,99538;1,528778;;;;;1,096;;;
25/7/1930;;;;;;;19,87;6,72;28,86544;0,937451;;;;;1,096;;;
26/7/1930;;;;;;;19,6;6,31;29,86487;0,7673426;;;;;0,959;;;
27/7/1930;;;;;;;19,4;5,9;28,86544;0,6115092;;;;;0,959;;;
28/7/1930;;;;;;;19,2;5,63;28,86544;0,6115092;;;;;0,959;;;
29/7/1930;;;;;;;18,8;5,63;28,86544;0,7673426;;;;;0,959;;;
30/7/1930;;;;;;;18,8;5,9;27,88752;0,7673426;;;;;0,959;;;
31/7/1930;;;;;;;18,6;5,63;26,9309;0,7673426;;;;;0,959;;;
1/8/1930;;;;;;;18,4;5,63;25,99538;0,7673426;;;;;0,959;;;
2/8/1930;;;;;;;18,4;5,36;21,62732;0,7673426;;;;;0,959;;;
3/8/1930;;;;;;;18,6;5,36;20,81419;0,7673426;;;;;0,959;;;
4/8/1930;;;;;;;19;5,09;21,62732;0,7673426;;;;;0,959;;;
5/8/1930;;;;;;;19,4;5,36;20,81419;0,7673426;;;;;0,959;;;
6/8/1930;;;;;;;20,41;5,63;21,62732;0,7673426;;;;;0,959;;;
7/8/1930;;;;;;;19,87;5,63;21,62732;0,6115092;;;;;0,959;;;
8/8/1930;;;;;;;21,49;5,9;21,62732;0,6115092;;;;;0,959;;;
9/8/1930;;;;;;;23,8;6,31;23,31345;0,7673426;;;;;2,288;;;
10/8/1930;;;;;;;29,35;10;28,86544;1,751621;;;;;4,31;;;
11/8/1930;;;;;;;28;15,8;31,92902;10,36762;;;;;3,37;;;
12/8/1930;;;;;;;30,75;15,8;95,91512;3,643236;;;;;2,594;;;
13/8/1930;;;;;;;29,7;15,8;69,07607;2,234043;;;;;1,982;;;
14/8/1930;;;;;;;27,7;14,64;50,33512;1,528778;;;;;1,523;;;
15/8/1930;;;;;;;27,4;24;34,08156;1,318572;;;;;37,24;;;
16/8/1930;;;;;;;34,32;26,64;109,1733;2,234043;;;;;25,3;;;
17/8/1930;;;;;;;33,6;91,6;155,7502;3,045787;;;;;21,1;;;
18/8/1930;;;;;;;35,04;47,5;176,7749;3,958304;;;;;15,1;;;
19/8/1930;;;;;;;29,35;37;133,7527;3,339008;;;;;12,7;;;
20/8/1930;;;;;;;28,65;29,28;95,91512;2,493103;;;;;8,25;;;
21/8/1930;;;;;;;34,68;23,18;78,02319;2,763755;;;;;5,85;;;
22/8/1930;;;;;;;36,48;19,9;72,57198;3,045787;;;;;4,31;;;
23/8/1930;;;;;;;33,96;18,26;95,91512;2,493103;;;;;3,37;;;
24/8/1930;;;;;;;31,45;15,8;69,07607;3,643236;;;;;2,747;;;
25/8/1930;;;;;;;30,75;14,06;64,03585;2,234043;;;;;2,594;;;
26/8/1930;;;;;;;30,05;12,9;60,80934;2,234043;;;;;2,441;;;
27/8/1930;;;;;;;29;11,16;62,40936;1,986799;;;;;2,288;;;
28/8/1930;;;;;;;28,3;12,32;83,72754;2,234043;;;;;12,1;;;
29/8/1930;;;;;;;27,4;24;299,9882;12,34437;;;;;54,8;;;
30/8/1930;;;;;;;56,45;185;921,4103;36,83809;;;;;200,4;;;
31/8/1930;;;;;;;60,95;197,2;1016,565;38,45823;;;;;247,2;;;
1/9/1930;;;;;;;58,7;136,9;754,5117;17,29758;;;;;178;;;
2/9/1930;;;;;;;51,4;82,35;671,7197;12,86057;;;;;113;;;
3/9/1930;;;;;;;45,12;136,9;299,9882;8,979465;;;;;70;;;
4/9/1930;;;;;;;43,68;42,25;186,3082;6,85193;;;;;54;;;
5/9/1930;;;;;;;41,52;32,8;155,7502;4,967014;;;;;42;;;
6/9/1930;;;;;;;40,08;25,76;133,7527;4,284053;;;;;34,96;;;
7/9/1930;;;;;;;37,56;22,36;118,6257;3,958304;;;;;28,78;;;
8/9/1930;;;;;;;35,76;20,72;85,68609;3,958304;;;;;24,7;;;
9/9/1930;;;;;;;33,24;19,08;83,72754;3,643236;;;;;21,1;;;
10/9/1930;;;;;;;31,45;17,44;79,89627;3,339008;;;;;18,7;;;
11/9/1930;;;;;;;27,4;15,8;78,02319;3,045787;;;;;16,9;;;
12/9/1930;;;;;;;26,8;14,64;69,07607;2,763755;;;;;15,7;;;
13/9/1930;;;;;;;25,3;13,48;64,03585;2,763755;;;;;14,8;;;
14/9/1930;;;;;;;24,4;12,32;60,80934;2,493103;;;;;13,9;;;
15/9/1930;;;;;;;23,8;11,16;53,2;2,234043;;;;;13,3;;;
16/9/1930;;;;;;;22,9;11,16;50,33512;2,234043;;;;;12,7;;;
17/9/1930;;;;;;;22,03;10,58;50,33512;2,234043;;;;;12,1;;;
18/9/1930;;;;;;;21,49;10,58;48,94025;2,234043;;;;;11,5;;;
19/9/1930;;;;;;;20,68;10,58;47,57018;2,234043;;;;;10,85;;;
20/9/1930;;;;;;;19,87;10;50,33512;1,986799;;;;;10,2;;;
21/9/1930;;;;;;;20,41;10;51,75497;1,986799;;;;;9,55;;;
22/9/1930;;;;;;;22,03;10;50,33512;1,986799;;;;;8,9;;;
23/9/1930;;;;;;;21,76;10;50,33512;1,986799;;;;;8,25;;;
24/9/1930;;;;;;;21,22;9,59;46,22472;1,986799;;;;;7,95;;;
25/9/1930;;;;;;;20,41;10,58;47,57018;1,986799;;;;;7,65;;;
26/9/1930;;;;;;;23,2;11,16;50,33512;3,339008;;;;;7,35;;;
27/9/1930;;;;;;;22,6;11,16;46,22472;2,493103;;;;;7,35;;;
28/9/1930;;;;;;;21,76;10;42,3341;1,986799;;;;;7,05;;;
29/9/1930;;;;;;;21,22;8,77;37,47953;1,986799;;;;;7,05;;;
30/9/1930;;;;;;;20,68;8,77;39,85989;1,986799;;;;;6,75;;;
1/10/1930;;;;;;;19,87;8,36;42,3341;1,986799;;;;;6,45;;;
2/10/1930;;;;;;;19,4;8,77;43,60687;2,234043;;;;;6,45;;;
3/10/1930;;;;;;;24,4;15,22;65,68901;3,643236;;;;;8,575;;;
4/10/1930;;;;;;;26,8;43,3;69,07607;11,83691;;;;;48;;;
5/10/1930;;;;;;;49;34,9;266,2921;22,26199;;;;;49,2;;;
6/10/1930;;;;;;;47,8;34,9;242,6703;8,535128;;;;;50,4;;;
7/10/1930;;;;;;;44,4;28,4;199,5183;6,068128;;;;;47,6;;;
8/10/1930;;;;;;;49,8;26,64;150,0508;5,323955;;;;;42;;;
9/10/1930;;;;;;;74,9;292;921,4103;27,02023;;;;;178;;;
10/10/1930;;;;;;;116,5;165,4;702,2552;12,86057;;;;;109,5;;;
11/10/1930;;;;;;;101,5;95,3;384,9581;8,979465;;;;;48;;;
12/10/1930;;;;;;;58,7;66,4;346,7259;11,83691;;;;;70,8;;;
13/10/1930;;;;;;;50,2;51,7;266,2921;11,33825;;;;;61,2;;;
14/10/1930;;;;;;;48,6;43,3;235,1038;9,895792;;;;;50,4;;;
15/10/1930;;;;;;;60,95;49,6;287,053;12,86057;;;;;66,4;;;
16/10/1930;;;;;;;54,2;72,88;266,2921;10,36762;;;;;61,2;;;
17/10/1930;;;;;;;47,4;53,8;242,6703;7,67452;;;;;50,8;;;
18/10/1930;;;;;;;44,04;43,3;227,6888;6,45513;;;;;46,4;;;
19/10/1930;;;;;;;41,52;41,2;192,8414;6,85193;;;;;43,6;;;
20/10/1930;;;;;;;37,2;44,35;161,5852;7,258426;;;;;40,8;;;
21/10/1930;;;;;;;35,4;89,75;155,7502;6,068128;;;;;38;;;
22/10/1930;;;;;;;49,8;75,42;189,557;5,691032;;;;;36,1;;;
23/10/1930;;;;;;;70,1;75,42;317,4514;6,45513;;;;;44;;;
24/10/1930;;;;;;;130;289,5;754,5117;12,34437;;;;;142;;;
25/10/1930;;;;;;;106,5;185;754,5117;6,85193;;;;;98;;;
26/10/1930;;;;;;;85,46;115,2;510,4181;6,45513;;;;;58;;;
27/10/1930;;;;;;;65,45;91,6;346,7259;8,100117;;;;;52,4;;;
28/10/1930;;;;;;;54,2;70,34;308,8137;7,258426;;;;;66;;;
29/10/1930;;;;;;;46,2;122,4;308,8137;10,84847;;;;;54,8;;;
30/10/1930;;;;;;;44,4;86,05;266,2921;7,67452;;;;;43,6;;;
31/10/1930;;;;;;;41,16;66,4;258,2632;6,45513;;;;;24,1;;;
1/11/1930;;;;;;;39,72;51,7;176,7749;5,691032;;;;;20,8;;;
2/11/1930;;;;;;;38,64;43,3;161,5852;4,967014;;;;;18,4;;;
3/11/1930;;;;;;;37,2;39,1;128,582;4,284053;;;;;16,9;;;
4/11/1930;;;;;;;35,76;32,8;121,0671;4,284053;;;;;15,7;;;
5/11/1930;;;;;;;34,32;31,04;109,1733;4,284053;;;;;14,2;;;
6/11/1930;;;;;;;33,6;27,52;104,6326;3,958304;;;;;13;;;
7/11/1930;;;;;;;32,16;27,52;102,408;4,284053;;;;;11,8;;;
8/11/1930;;;;;;;35,04;34,9;155,7502;7,67452;;;;;65,2;;;
9/11/1930;;;;;;;36,48;39,1;161,5852;13,91893;;;;;58;;;
10/11/1930;;;;;;;41,52;47,5;161,5852;12,34437;;;;;50,4;;;
11/11/1930;;;;;;;37,56;43,3;155,7502;8,535128;;;;;44;;;
12/11/1930;;;;;;;35,76;39,1;133,7527;7,258426;;;;;38,4;;;
13/11/1930;;;;;;;34,32;31,04;128,582;6,068128;;;;;33,42;;;
14/11/1930;;;;;;;32,16;26,64;121,0671;5,691032;;;;;29,92;;;
15/11/1930;;;;;;;41,88;31,04;128,582;6,068128;;;;;31,08;;;
16/11/1930;;;;;;;45,84;30,16;133,7527;12,86057;;;;;26,88;;;
17/11/1930;;;;;;;49,8;28,4;139,0534;12,86057;;;;;24,1;;;
18/11/1930;;;;;;;94,1;26,64;144,4857;8,979465;;;;;21,1;;;
19/11/1930;;;;;;;60,95;24,88;133,7527;6,85193;;;;;19,3;;;
20/11/1930;;;;;;;50,2;21,54;128,582;6,85193;;;;;18,1;;;
21/11/1930;;;;;;;47,4;19,9;128,582;5,691032;;;;;17,2;;;
22/11/1930;;;;;;;46,2;19,9;133,7527;5,323955;;;;;16,3;;;
23/11/1930;;;;;;;44,4;20,72;121,0671;5,323955;;;;;15,4;;;
24/11/1930;;;;;;;42,96;19,08;109,1733;4,620337;;;;;14,5;;;
25/11/1930;;;;;;;41,88;16,62;100,2137;3,958304;;;;;13,9;;;
26/11/1930;;;;;;;40,08;15,8;87,67348;3,643236;;;;;13,3;;;
27/11/1930;;;;;;;39;15,8;83,72754;3,643236;;;;;15,7;;;
28/11/1930;;;;;;;36,48;16,62;89,6899;3,643236;;;;;12,1;;;
29/11/1930;;;;;;;33,96;15,8;83,72754;3,643236;;;;;12,1;;;
30/11/1930;;;;;;;32,16;15,8;78,02319;3,339008;;;;;11,8;;;
1/12/1930;;;;;;;36,84;17,44;83,72754;7,258426;;;;;14,8;;;
2/12/1930;;;;;;;38,64;19,9;89,6899;5,691032;;;;;13,6;;;
3/12/1930;;;;;;;32,88;18,26;104,6326;3,958304;;;;;12,4;;;
4/12/1930;;;;;;;32,16;15,8;106,8876;3,643236;;;;;11,175;;;
5/12/1930;;;;;;;31,45;13,48;102,408;3,643236;;;;;9,875;;;
6/12/1930;;;;;;;30,4;12,32;98,04943;3,339008;;;;;8,9;;;
7/12/1930;;;;;;;30,05;12,32;72,57198;3,045787;;;;;7,95;;;
8/12/1930;;;;;;;29,35;11,74;65,68901;2,763755;;;;;7,05;;;
9/12/1930;;;;;;;28;10,58;65,68901;2,763755;;;;;6,45;;;
10/12/1930;;;;;;;27,4;11,16;54,67039;2,763755;;;;;5,85;;;
11/12/1930;;;;;;;27,1;12,9;69,07607;3,958304;;;;;8,25;;;
12/12/1930;;;;;;;26,8;15,22;70,81033;3,958304;;;;;15,1;;;
13/12/1930;;;;;;;26,2;29,28;70,81033;3,339008;;;;;38,8;;;
14/12/1930;;;;;;;24,7;31,04;65,68901;22,91842;;;;;36,48;;;
15/12/1930;;;;;;;23,8;70,34;258,2632;19,7154;;;;;31,08;;;
16/12/1930;;;;;;;25,6;297;869,7557;25,62213;;;;;60;;;
17/12/1930;;;;;;;28;179;980,3849;17,8898;;;;;46,8;;;
18/12/1930;;;;;;;27,1;104,4;424,995;11,33825;;;;;25;;;
19/12/1930;;;;;;;26,8;74,15;274,4778;9,433047;;;;;22,9;;;
20/12/1930;;;;;;;28,65;65;192,8414;7,67452;;;;;19,3;;;
21/12/1930;;;;;;;31,45;46,45;161,5852;7,258426;;;;;16,6;;;
22/12/1930;;;;;;;26,2;41,2;133,7527;6,85193;;;;;14,5;;;
23/12/1930;;;;;;;37,92;41,2;139,0534;6,85193;;;;;11,8;;;
24/12/1930;;;;;;;48,2;45,4;128,582;7,258426;;;;;9,875;;;
25/12/1930;;;;;;;43,68;37;121,0671;6,45513;;;;;7,65;;;
26/12/1930;;;;;;;42,96;31,04;118,6257;6,068128;;;;;6,45;;;
27/12/1930;;;;;;;41,52;30,16;111,4898;5,323955;;;;;5,85;;;
28/12/1930;;;;;;;39,36;28,4;113,8372;4,620337;;;;;16,9;;;
29/12/1930;;;;;;;37,2;29,28;131,1512;4,284053;;;;;22,9;;;
30/12/1930;;;;;;;45,48;28,4;161,5852;3,958304;;;;;32,64;;;
31/12/1930;;;;;;;40,08;24;116,2158;3,643236;;;;;31,08;;;
1/1/1931;;;;;;;28,0391;31,04;176,7749;3,339008;;;;;31,08;;;
2/1/1931;;;;;;;31,2232;74,15;192,8414;3,643236;;;;;24,1;;;
3/1/1931;;;;;;;47,5602;157,8;377,1667;3,643236;;;;;54;;;
4/1/1931;;;;;;;84,5776;177;510,4181;24,93459;;;;;42,8;;;
5/1/1931;;;;;;;90,4536;104,4;537,4216;9,895792;;;;;34,58;;;
6/1/1931;;;;;;;78,8903;77,96;546,5629;6,45513;;;;;28,78;;;
7/1/1931;;;;;;;74,3778;70,34;227,6888;5,323955;;;;;24,1;;;
8/1/1931;;;;;;;76,8691;70,34;537,4216;13,38544;;;;;21,7;;;
9/1/1931;;;;;;;163,057;95,3;738,6562;13,38544;;;;;108;;;
10/1/1931;;;;;;;130,9356;108;466,8202;7,258426;;;;;101;;;
11/1/1931;;;;;;;46,3696;75,42;433,2175;6,068128;;;;;72;;;
12/1/1931;;;;;;;46,3696;58;328,292;5,323955;;;;;48;;;
13/1/1931;;;;;;;58,4807;47,5;192,8414;4,284053;;;;;31,08;;;
14/1/1931;;;;;;;122,6461;45,4;270,3653;3,643236;;;;;78,9;;;
15/1/1931;;;;;;;120,77;56,6;282,8215;4,284053;;;;;74,8;;;
16/1/1931;;;;;;;84,0527;131,4;313,8745;4,284053;;;;;84,3;;;
17/1/1931;;;;;;;72,4131;99;274,4778;3,643236;;;;;80,7;;;
18/1/1931;;;;;;;67,1397;66,4;235,1038;3,643236;;;;;60,4;;;
19/1/1931;;;;;;;61,1534;71,61;220,4241;3,643236;;;;;53,2;;;
20/1/1931;;;;;;;55,8651;154;282,8215;3,045787;;;;;163;;;
21/1/1931;;;;;;;45,1934;106,2;295,6362;3,045787;;;;;118,5;;;
22/1/1931;;;;;;;38,44;72,88;282,8215;3,045787;;;;;78,45;;;
23/1/1931;;;;;;;41,0043;58;196,1618;2,763755;;;;;57,2;;;
24/1/1931;;;;;;;35,6064;45,4;183,0951;2,763755;;;;;38,8;;;
