Data;E65365000;E65925000;E73900000;E73770000;E73765000;E73820000;E73780000;E73690001;E73960000;E73600000
5/5/1984;2,439;32,58;4,57;61,9;1,936;4,2;2,378;11,8;105,4;27,15
6/5/1984;2,439;29,68;4,37;61,9;1,76;3,77;2,146;9,62;77;25,86
7/5/1984;2,26;28,57;4,37;68,5;1,496;3,48;1,914;10;79,5;24,57
8/5/1984;2,26;34,9;5,88;79,3;4,475;5,49;6,49;12,2;102,6;32,31
9/5/1984;3,692;44,55;12,9;109;19,3;33,6;27,8;16,8;181,4;33,6
10/5/1984;4,24;64,52;50,9;227;33,94;111;53,82;37,2;374,6;49,55
11/5/1984;5,19;109,1;40,6;321;38,3;116;54,48;41,3;417,5;129,5
12/5/1984;4,24;84,25;33,8;305;36,34;64,7;29,96;29,5;488,8;92,84
13/5/1984;3,871;75,35;25,9;238;33,46;40,1;18,81;25,4;365,4;94,56
14/5/1984;11,89;85,16;20,4;199;8,070001;22,7;14,69;29,5;270,2;89,4
15/5/1984;7,144;88,8;17,8;211;6,298;17,6;11,49;23,9;246,8;75,61
16/5/1984;5,38;71;16,2;182;5,522;15,4;9,66;22,1;224;70,42
17/5/1984;5,38;65,33;13,2;158;4,94;13,6;7,77;21,6;206;65,23
18/5/1984;5,57;64,52;11,1;141;4,01;11,6;6,49;19;171,5;54,2
19/5/1984;4,81;58,28;8,62;127;3,152;10,3;5,872;17,6;155;48
20/5/1984;4,43;53,01;7,47;117;2,795;8,45;4,842;15,9;140;45,12
21/5/1984;4,05;47,9;5,88;106;2,2;7,35;4,43;16,8;128;42,24
22/5/1984;3,871;45,22;5,15;99,8;2,024;6,53;3,338;15;116,6;42,24
23/5/1984;3,871;41,87;4,57;93,6;1,76;5,87;2,974;14,1;108,2;37,92
24/5/1984;3,692;39,31;4,37;87,7;1,496;5,11;2,61;14,1;102,6;31,02
25/5/1984;3,513;36,79;4,18;80,7;1,32;4,73;2,378;12,2;99,8;28,44
26/5/1984;3,334;34,9;3,98;76,5;1,198;4,2;2,146;12,2;92;25,86
27/5/1984;3,334;33,16;3,79;73,8;1,076;4,06;1,914;11,8;82;28,44
28/5/1984;3,334;30,26;3,59;65,8;1,076;4,06;1,682;12,2;74,5;27,15
29/5/1984;3,155;29,68;3,79;68,5;0,954;3,77;1,45;11,3;72;28,44
30/5/1984;3,334;32,58;4,18;72,5;1,076;3,48;1,682;12,7;79,5;28,44
31/5/1984;3,155;30,84;3,79;73,8;1,076;3,19;1,682;12,2;77;25,86
1/6/1984;3,155;29,68;3,4;71,1;0,954;3,19;1,682;12,7;72;25,86
2/6/1984;2,797;27,51;3,25;65,8;0,832;2,9;1,45;11,8;67,1;21,99
3/6/1984;2,618;26,45;3,11;58,3;0,771;2,9;1,304;11,3;57,3;19,73
4/6/1984;2,439;24,33;2,81;55,8;0,71;2,69;1,304;11,3;62,2;19,73
5/6/1984;2,439;23,8;2,66;61,9;0,832;2,69;1,304;12,2;62,2;20,7
6/6/1984;2,618;23,8;3,25;65,8;0,893;2,9;1,45;12,2;62,2;25,86
7/6/1984;2,439;25,92;3,4;63,1;0,954;2,9;1,45;13,2;62,2;32,31
8/6/1984;2,26;26,45;3,11;57;1,076;3,04;1,45;12,7;67,1;32,31
9/6/1984;2,26;29,1;5,35;68,5;1,496;4,35;1,798;15;74,5;48
10/6/1984;2,618;36,16;11,8;99,8;3,7;5,87;2,494;16,3;82;48
11/6/1984;2,26;41,87;8;122;4,165;9,32;5,666;15,4;131;42,24
12/6/1984;2,618;32,58;8,62;136;3,7;9,32;5,048;15;161,6;33,6
13/6/1984;15,14;46,56;17,4;136;4,785;20,2;9,355;26,4;202,4;55,75
14/6/1984;14,3;176,7;33,8;203;10,964;55,9;36,3;35,5;250,6;170
15/6/1984;31,98;501;90,4;1618;133,8;522;479,4;177;1728,2;469
16/6/1984;14,3;442;57,6;1030;43,83;209;99,64;71,4;1549,4;436
17/6/1984;20,31;347,8;65,5;892;55,94;207;109;76,2;1127,8;391,3
18/6/1984;14,51;329;46,7;784;37,8;158;84,8;68,2;1228,2;326,2
19/6/1984;12,32;196,6;34,8;537;18,54;98,4;42,24;62,6;783,5;214
20/6/1984;14,87;148,2;24;411;10,68;56,7;28,88;47,2;437,1;127,2
21/6/1984;13,36;117,9;17,4;314;7,356;33,6;22,1;38,9;383,8;102
22/6/1984;12,34;101,21;13,2;277;6,104;22,2;15,06;35,5;338,2;85,96
23/6/1984;10,98;88,8;11,8;240;4,94;15,1;12,84;32,2;290,7;70,42
24/6/1984;9,993;75,35;14,6;209;4,01;13,6;9,965;28;254,4;68,69
25/6/1984;9,072001;70,19;13,2;193;3,152;14,4;8,538;24,9;224;63,5
26/6/1984;8,151;63,71;11,1;168;2,676;12,6;7,514;22,1;202,4;60,4
27/6/1984;7,844;61,36;9,86;148;3,39;11,6;7,002;22,1;195,2;58,85
28/6/1984;6,968;53,01;9,24;140;3,033;10,9;6,284;20,3;181,4;54,2
29/6/1984;6,706;52,28;8,62;135;2,319;9,32;5,666;17,6;174,8;48
30/6/1984;6,182;47,23;8;132;2,112;8,45;5,254;16,8;164,9;43,68
1/7/1984;5,92;42,54;7,21;128;1,936;7,62;4,43;15,9;140;40,8
2/7/1984;5,658;40,57;6,15;125;1,76;6,8;4,066;15,9;128;39,36
3/7/1984;5,396;38,68;6,41;122;1,496;10,3;4,248;16,3;125;36,48
4/7/1984;10,98;58,28;33,8;146;8,070001;22,2;21,1;23,9;149;52,65
5/7/1984;6,968;66,14;33,8;187;8,546;46;27,26;20,3;231,6;51,1
6/7/1984;5,658;52,28;21,2;215;10,68;41,5;29,96;18,5;254,4;57,3
7/7/1984;5,92;65,33;15,4;227;22,24;68;47,31;58;286,6;61,95
8/7/1984;5,396;66,14;12,5;215;16,64;56,7;35,72;42,6;311,8;57,3
9/7/1984;4,61;58,28;11,1;199;14,48;39,5;25,64;31,7;278,4;51,1
10/7/1984;3,098;47,9;10,5;174;8,546;29,4;19,24;28;320,6;42,24
11/7/1984;2,45;40,57;9,86;148;6,298;22,2;13,95;23,9;202,4;37,92
12/7/1984;2,132;36,79;9,24;132;5,328;17,6;10,88;20,3;174,8;37,92
13/7/1984;8,765;45,22;8,62;128;4,475;14,4;10,88;21,6;155;46,56
14/7/1984;10,98;90,7;8,31;135;4,475;15,1;11,49;23,4;155;54,2
15/7/1984;6,706;69,38;8;144;4,475;13,6;10,27;20,3;168,2;60,4
16/7/1984;5,92;57,51;7,47;152;4,165;13,3;9,355;19,8;174,8;51,1
17/7/1984;5,134;47,9;6,94;130;3,545;12,2;8,538;17,6;161,6;45,12
18/7/1984;5,134;42,54;6,41;119;3,033;11,6;7,258;15,9;143;39,36
19/7/1984;4,61;40,57;5,88;112;2,795;9,64;6,49;14,5;131;36,48
20/7/1984;4,394;36,79;5,35;104;2,557;8,45;5,666;15;122,2;33,6
21/7/1984;4,394;36,16;5,15;96,7;2,2;7,62;5,254;15;113,8;37,92
22/7/1984;4,178;34,9;4,96;99,8;2,024;6,8;4,636;13,6;108,2;33,6
23/7/1984;3,962;34,32;4,76;87,7;1,848;6,25;4,066;13,6;102,6;31,02
24/7/1984;3,746;33,74;4,57;84,9;1,76;5,87;3,702;13,2;97;29,73
25/7/1984;3,746;30,26;4,37;82,1;1,496;5,49;3,338;12,7;92;28,44
26/7/1984;3,746;29,1;4,18;79,3;1,408;5,11;2,974;13,2;87;28,44
27/7/1984;3,53;28,57;4,18;73,8;1,259;4,73;2,792;12,7;79,5;27,15
28/7/1984;3,314;28,04;3,98;73,8;1,198;4,73;2,61;11,3;108,2;25,86
29/7/1984;3,314;25,92;3,79;77,9;1,076;4,35;2,61;11,8;59,75;25,86
30/7/1984;3,314;25,39;3,79;72,5;1,015;4,2;2,378;12,2;62,2;24,57
31/7/1984;3,098;24,86;3,59;65,8;0,954;3,91;2,146;12,2;62,2;23,28
1/8/1984;3,098;23,8;3,79;65,8;0,832;4,06;2,146;13,2;77;21,99
2/8/1984;11,32;32;9,86;90,5;8,308001;5,87;4,43;40;84,5;36,48
3/8/1984;7,844;63,71;10,5;158;8,070001;31,8;20,6;24,4;92;98
4/8/1984;5,658;45,89;9,24;174;7,832;42,8;16,66;21,2;102,6;65,23
5/8/1984;9,379;39,94;17;183;8,784;74,6;26,18;30,1;137;58,85
6/8/1984;46,73;107,03;112;513;80,5;195;110;337;483,6;214
7/8/1984;56,92;522;106;2248;258,5;457;336,5;664;2257,3;802,6
8/8/1984;36,74;420;65,5;1725;62,5;206;135,8;324;2174,5;608,6
9/8/1984;25,3;226;46,7;946;24,4;106;63,72;167;1392,5;326,2
10/8/1984;20,06;156,6;35,7;578;16,64;62,3;35,14;109;856;180
11/8/1984;14,48;124,5;27,9;438;12,44;43,5;24,1;78,6;576,5;155,4
12/8/1984;12,68;102,18;23;355;8,308001;26,3;17,52;59,5;483,6;106
13/8/1984;12,34;86,07;17,8;309;7,594;23,7;12,84;50;370;85,96
14/8/1984;10,98;75,35;13,9;291;6,686;21,7;10,88;41,3;282,5;70,42
15/8/1984;9,686;68,57;12,5;277;4,63;18,9;9,66;35,5;270,2;66,96
16/8/1984;9,686;62,13;10,2;259;3,855;15,4;8,026;33,3;231,6;63,5
17/8/1984;8,151;58,28;8,93;245;3,033;13,3;7,258;29;209,6;52,65
18/8/1984;7,537;53,01;7,73;229;2,676;10,9;6,746;26,4;195,2;46,56
19/8/1984;7,23;48,63;6,94;223;2,438;9,64;5,872;21,6;184,7;54,2
20/8/1984;7,23;46,56;8,62;213;3,033;8,45;5,46;22,1;184,7;60,4
21/8/1984;8,151;71;72,5;233;3,855;19,3;9,965;28;243;77,34
22/8/1984;22,15;157,8;40,6;348;28;111;79,7;44,5;383,8;116
23/8/1984;20,88;205;30,8;537;51,64;86,2;60,12;55,1;664;153
24/8/1984;14,87;132,2;23;399;43,32;71,3;27,8;42;676,2;114
25/8/1984;15,26;112,4;18,6;351;19,72;56,7;32,24;40;521;100
26/8/1984;12,34;96,4;15,4;305;15,5;42,2;29,42;35;457,6;91,12
27/8/1984;10,64;81,52;13,9;268;12,78;34,3;19,24;32,2;374,6;73,88
28/8/1984;9,379;70,19;11,8;256;11,248;29,4;15,8;28,5;311,8;66,96
29/8/1984;8,458;65,33;9,86;240;7,594;25,2;12,1;24,9;258,2;63,5
30/8/1984;8,151;60,59;8,93;209;6,492;20,2;11,185;23,9;224;60,4
31/8/1984;7,537;55,2;8;189;5,716;16,7;9,965;21,2;209,6;60,4
1/9/1984;7,23;50,09;7,47;168;3,39;15,1;7,514;19,4;188;57,3
2/9/1984;6,706;48,63;6,94;151;2,795;11,6;6,284;18,1;174,8;51,1
3/9/1984;6,444;44,55;6,41;141;2,319;9,64;5,666;17,2;158,3;48
4/9/1984;6,182;43,88;6,15;132;2,112;8,45;5,254;15;149;45,12
5/9/1984;5,658;40,57;5,88;122;1,936;7,62;4,842;15;137;42,24
6/9/1984;5,396;38,05;5,62;116;1,848;6,8;4,43;15;134;42,24
7/9/1984;5,134;37,42;5,35;111;1,672;6,06;4,066;15;134;39,36
8/9/1984;11,32;45,22;5,15;109;1,496;5,87;3,702;16,3;131;77,34
9/9/1984;6,706;58,28;4,96;125;1,32;5,49;3,338;15;128;94,56
10/9/1984;5,134;46,56;4,76;154;1,198;5,49;2,974;13,6;125;63,5
11/9/1984;4,61;36,16;4,57;116;1,137;5,11;2,494;13,2;122,2;57,3
12/9/1984;4,394;31,42;4,37;103;1,076;4,73;2,494;12,7;119,4;40,8
13/9/1984;4,178;29,1;4,18;96,7;1,076;4,54;2,378;12,2;113,8;35,04
14/9/1984;3,962;28,04;3,98;95,1;0,954;4,35;2,146;11,8;113,8;33,6
15/9/1984;3,746;28,57;3,79;93,6;1,198;4,2;2,146;13,6;97;42,24
16/9/1984;3,746;29,68;3,59;90,5;1,198;4,35;2,378;12,7;72;43,68
17/9/1984;3,53;27,51;3,4;84,9;1,076;4,73;2,378;11,8;69,55;39,36
18/9/1984;3,314;25,92;3,25;80,7;0,954;4,06;2,146;11,3;72;35,04
19/9/1984;3,098;26,98;6,41;76,5;1,198;4,06;2,262;16,8;72;33,6
20/9/1984;5,658;46,56;8,62;103;2,319;5,11;6,078;27;84,5;54,2
21/9/1984;4,61;54,47;8;149;2,112;11,6;7,002;16,8;97;70,42
22/9/1984;3,746;38,05;7,47;172;1,936;9;5,666;13,6;102,6;51,1
23/9/1984;3,314;30,26;6,94;151;2,024;7,08;4,43;12,7;108,2;39,36
24/9/1984;3,098;25,92;6,41;138;2,557;6,25;3,884;14,1;108,2;33,6
25/9/1984;9,993;56,74;12,2;163;8,546;14,4;7,002;62,6;149;80,8
26/9/1984;35,68;340,9;77,2;1006;139,2;345;369,5;173;1048,2;365,8
27/9/1984;15,65;236;42,6;832;38,8;171;90,06;109;1113,6;293,2
28/9/1984;11,32;136,6;38,7;563;33,94;73,7;47,94;73,8;995;172,5
29/9/1984;8,765;95,45;37,7;364;23,5;48,6;27,26;55,1;725;104
30/9/1984;7,537;70,19;25,9;300;9,828;33,6;20,1;43,2;494;87,68
1/10/1984;6,968;64,52;18,6;233;7,118;24,7;14,32;36,1;303;73,88
2/10/1984;6,444;57,51;13,9;205;5,134;19,3;10,88;31,2;254,4;66,96
3/10/1984;6,182;50,82;9,24;178;3,545;15,1;9,355;24,9;231,6;61,95
4/10/1984;5,658;47,23;7,47;163;2,914;11,6;8,026;23;216,8;57,3
5/10/1984;5,658;45,22;8,31;151;2,676;9,96;6,746;22,5;195,2;54,2
6/10/1984;10,64;47,9;49,8;144;6,104;20,2;9,66;43,9;191,6;106
7/10/1984;9,686;71,87;35,7;346;8,784;50,3;14,32;45,2;188;145,8
8/10/1984;9,379;59,05;27,9;344;13,46;57,5;31,66;37,2;338,2;112
9/10/1984;6,706;51,55;38,2;286;9,828;46;23,1;42;457,6;80,8
10/10/1984;5,92;49,36;27,4;227;7,832;38,8;17,52;36,6;417,5;68,69
11/10/1984;5,396;40,57;18,2;197;6,298;27,8;13,58;32,2;329,4;60,4
12/10/1984;4,61;36,16;14,6;172;4,785;21,7;10,27;28;243;57,3
13/10/1984;4,394;33,16;12,5;151;4,165;17,6;8,538;24,9;198,8;51,1
14/10/1984;3,962;30,26;10,5;136;3,271;13,6;7,258;22,1;181,4;48
15/10/1984;3,746;29,1;9,24;128;2,914;11,6;6,078;19,8;158,3;45,12
16/10/1984;3,53;28,57;8,62;119;2,438;9,96;5,666;17,6;149;40,8
17/10/1984;3,314;28,04;9,55;112;2,2;8,73;5,46;17,2;143;39,36
18/10/1984;5,396;29,1;10,2;122;2,557;9;7,77;20,3;137;45,12
19/10/1984;4,178;32;8,62;116;2,112;11,9;8,538;19,4;128;42,24
20/10/1984;3,746;27,51;6,94;104;1,848;10,3;6,078;16,8;119,4;39,36
21/10/1984;3,53;24,86;5,88;96,7;1,496;8,73;5,048;14,5;113,8;36,48
22/10/1984;3,098;22,84;5,35;89,1;1,32;7,35;3,884;13,2;108,2;33,6
23/10/1984;2,882;20,92;5,15;84,9;1,259;6,25;3,702;11,3;102,6;31,02
24/10/1984;2,666;21,4;4,96;79,3;1,198;5,87;3,338;12,2;102,6;29,73
25/10/1984;2,666;19,96;4,76;75,2;1,076;5,3;2,974;12,2;99,8;28,44
26/10/1984;2,666;19;4,57;71,1;1,015;4,73;2,61;12,2;97;28,44
27/10/1984;2,45;19;4,37;68,5;0,893;4,35;2,262;12,2;97;27,15
28/10/1984;2,291;19;4,18;64,4;0,832;4,06;1,914;10,4;87;25,86
29/10/1984;2,291;19;3,59;63,1;0,771;3,77;1,682;10;77;25,86
30/10/1984;2,132;17,74;3,98;60,7;0,71;3,19;1,566;11,8;67,1;24,57
31/10/1984;1,973;13,66;4,96;65,8;0,832;3,77;1,682;10,9;62,2;25,86
1/11/1984;1,973;15,64;;71,1;0,832;4,06;1,682;11,3;79,5;27,15
2/11/1984;2,882;20,92;;82,1;1,496;9,96;2,792;12,7;119,4;29,73
3/11/1984;5,134;32,58;;93,6;3,7;14,7;7,258;12,2;152;33,6
4/11/1984;4,61;38,05;;122;4,475;33;15,43;10,9;146;36,48
5/11/1984;5,396;32;;141;4,785;28,4;14,32;11,3;161,6;37,92
6/11/1984;12;34,32;;161;10,964;53,6;29,42;17,6;188;45,12
7/11/1984;8,151;56,74;;159;16,64;97,5;56,52;15;290,7;60,4
8/11/1984;6,182;49,36;;151;11,532;59;37,62;13,2;250,6;57,3
9/11/1984;6,706;48,63;;138;31,6;64,7;54,48;29,5;235,4;70,42
10/11/1984;6,706;60,59;;168;40,8;69,6;56,52;23;224;63,5
11/11/1984;9,993;70,19;;191;27,1;66,4;39,6;22,5;290,7;57,3
12/11/1984;18,01;124,5;;316;58,1;200;150;32,8;587,9;100
13/11/1984;11,32;104,12;;426;23,95;107;61,56;27;605;91,12
14/11/1984;8,151;77,09;;328;12,78;56,7;32,24;26,4;393;77,34
15/11/1984;6,968;62,9;;221;8,546;30,5;19,67;23;307,4;60,4
16/11/1984;5,658;53,74;;172;5,91;25,7;13,95;20,7;224;49,55
17/11/1984;6,706;52,28;;159;4,94;24,7;15,06;19,8;209,6;48
18/11/1984;6,706;50,82;;138;5,134;21,7;11,795;18,1;181,4;45,12
19/11/1984;6,706;52,28;;158;6,104;19,3;12,84;15,9;202,4;40,8
20/11/1984;10,98;47,23;;223;26,65;31,8;40,92;33,3;243;48
21/11/1984;8,458;83,34;;286;12,78;57,5;32,24;45,2;311,8;91,12
22/11/1984;6,444;66,95;;236;8,784;31,1;19,24;32,2;329,4;91,12
23/11/1984;5,658;53,01;;227;5,91;23,2;13,95;26,4;290,7;66,96
24/11/1984;5,134;47,23;;203;4,32;17,6;11,185;22,1;235,4;48
25/11/1984;5,134;43,21;;176;4,01;22,7;12,1;20,3;254,4;48
26/11/1984;4,61;62,13;;197;3,855;26,3;16,23;23,4;213,2;73,88
27/11/1984;4,178;58,28;;167;2,914;25,7;15,8;17,6;198,8;51,1
28/11/1984;3,962;47,23;;133;2,112;19,8;10,575;15;152;39,36
29/11/1984;3,746;37,42;;111;1,848;15,1;8,282;12,7;131;33,6
30/11/1984;3,53;33,16;;98,2;1,672;10,6;6,078;12,7;119,4;28,44
1/12/1984;5,396;39,94;4,96;90,5;2,024;8,73;5,254;23,4;113,8;29,73
2/12/1984;6,706;56,74;4,96;109;1,848;8,45;5,048;22,1;122,2;58,85
3/12/1984;5,134;48,63;4,57;138;1,672;7,9;4,43;18,5;155;45,12
4/12/1984;3,746;39,31;4,37;116;1,496;6,53;3,884;15;137;35,04
5/12/1984;3,314;33,74;4,18;96,7;1,198;5,68;2,974;12,7;102,6;28,44
6/12/1984;4,394;32;4,18;108;1,848;5,11;3,884;12,7;102,6;46,56
7/12/1984;3,962;32,58;4,96;122;3,39;5,11;6,746;17,6;116,6;37,92
8/12/1984;3,746;33,74;4,57;112;4,475;7,62;5,46;21,2;128;36,48
9/12/1984;3,53;34,9;4,18;112;14,14;9;9,965;37,2;131;36,48
10/12/1984;3,098;33,74;3,59;112;6,298;9;6,284;32,2;137;37,92
11/12/1984;2,666;28,04;3,59;119;3,855;6,8;4,248;28;131;31,02
12/12/1984;3,314;25,39;3,4;99,8;2,795;5,68;3,338;21,2;113,8;24,57
13/12/1984;6,968;26,45;3,4;89,1;2,319;4,54;2,974;19,4;102,6;23,28
14/12/1984;6,444;26,98;3,11;83,5;1,936;4,06;2,792;16,8;94,5;25,86
15/12/1984;5,396;24,33;2,96;76,5;1,672;3,77;2,494;14,1;87;24,57
16/12/1984;3,53;22,84;2,81;73,8;1,259;3,48;2,146;11,3;82;23,28
17/12/1984;3,314;22,36;5,35;69,8;1,076;3,48;1,914;13,6;82;21,99
18/12/1984;3,962;20,92;5,35;67,1;0,954;3,33;1,45;13,2;77;23,28
19/12/1984;3,314;22,84;3,11;72,5;1,076;2,9;1,377;10,4;74,5;20,7
20/12/1984;2,882;19,96;2,81;61,9;0,954;2,9;1,304;8,84;72;18,76
21/12/1984;2,666;18,58;2,52;51;0,832;2,37;1,304;8,06;69,55;16,82
22/12/1984;2,45;16,9;2,37;48,8;0,71;2,27;1,158;7,28;82;15,85
23/12/1984;2,291;15,22;2,22;46,5;0,632;1,95;1,012;7,67;79,5;14,88
24/12/1984;2,291;15,22;2,08;44,3;0,515;1,85;0,8660001;8,06;74,5;13,91
25/12/1984;2,291;14,42;1,93;44,3;0,515;1,77;0,8660001;8,06;62,2;12,94
26/12/1984;2,132;14,8;1,93;47,6;0,593;1,85;0,793;10;45,77;11
27/12/1984;1,973;14,04;3,4;51;0,593;1,85;0,793;10,4;54,85;14,88
28/12/1984;1,814;14,42;3,4;47,6;0,71;1,85;1,012;10,9;62,2;12,94
29/12/1984;1,973;15,64;2,81;59,5;1,076;1,85;1,304;11,3;52,4;11
30/12/1984;2,882;20,92;4,18;84,9;1,672;15,1;1,798;18,1;92;28,44
31/12/1984;4,178;25,92;5,88;180;3,855;17,1;6,49;19,4;143;39,36
1/1/1985;3,53;33,16;4,42;187;5,91;10;8,794;9,44;181,4;41,98
2/1/1985;2,45;29,1;3,34;161;4,32;9,16;6,078;10,1;131;29,2
3/1/1985;2,291;19,48;2,87;154;2,914;7,83;3,52;11,5;108,2;23,8
4/1/1985;2,291;18,16;2,45;133;2,024;5,65;2,61;11,5;82;22,6
5/1/1985;2,132;18,16;2,18;112;1,496;4,33;2,378;10,8;72;26,4
6/1/1985;1,973;16,06;2,06;99,8;1,32;3,51;1,798;10,8;82;25
7/1/1985;1,814;16,06;2,18;87,7;2,795;3,71;1,304;15,4;92;20,2
8/1/1985;2,132;17,32;3,34;76,5;5,716;3,71;2,146;15,8;82;26,4
9/1/1985;1,973;18,16;3,51;;4,01;5,87;5,254;11,5;94,5;27,8
10/1/1985;1,814;17,32;2,73;;2,438;6,76;3,884;11,1;87;22,6
11/1/1985;1,655;15,64;2,45;;2,024;4,76;2,378;11,1;82;20,2
12/1/1985;1,496;14,42;2,18;;1,848;3,3;1,914;11,1;79,5;20,2
13/1/1985;1,496;13,28;1,94;;1,672;2,36;1,566;8,75;72;17,96
14/1/1985;1,337;12,14;1,82;;1,496;2,04;1,231;9,78;69,55;15,88
15/1/1985;1,337;11,38;1,71;;1,408;1,83;1,012;10,8;67,1;13,8
16/1/1985;1,178;11,76;1,6;;0,832;1,61;0,8660001;11,5;67,1;16,92
17/1/1985;1,178;11,38;1,5;;0,515;1,4;0,72;10,8;62,2;15,88
18/1/1985;1,178;11;1,4;;0,476;1,27;0,6911;10,8;57,3;13,8
19/1/1985;1,178;10,35;1,4;;0,476;1,14;0,6622;11,1;47,5;13,06
20/1/1985;1,178;9,7;1,4;;0,398;1,14;0,6622;9,78;40,58;12,32
21/1/1985;1,178;9,375;1,3;;0,398;1,08;0,6044;9,78;40,58;12,32
22/1/1985;1,178;9,7;1,3;;0,359;1,02;0,6044;10,5;38,85;12,32
23/1/1985;1,178;11,38;1,3;;0,359;0,888;0,5755;10,8;37,12;12,32
24/1/1985;1,019;8,725;1,21;;0,359;0,76;0,5466;10,5;37,12;12,32
25/1/1985;1,019;9,7;1,21;;0,359;0,76;0,5177;10,1;35,39;12,32
26/1/1985;0,86;8,725;1,13;;0,32;0,76;0,4888;10,1;33,66;12,32
27/1/1985;0,86;8,075;1,13;;0,278;0,888;0,4888;10,1;31,93;10,84
28/1/1985;1,178;8,075;1,13;;0,278;0,76;0,4888;9,78;31,93;11,58
29/1/1985;1,019;9,375;1,13;;0,194;0,76;0,4888;10,1;30,2;12,32
30/1/1985;0,86;8,725;1,13;;0,173;0,76;0,431;10,1;30,2;12,32
31/1/1985;0,86;7,48;1,13;;0,152;0,688;0,4148;10,5;30,2;13,8
1/2/1985;1,814;8,4;1,13;;0,131;0,652;0,3986;10,1;28,4;13,8
2/2/1985;2,45;8,725;1,13;;0,11;0,616;0,3986;10,5;28,4;15,88
3/2/1985;1,814;13,28;1,13;;0,11;0,58;0,3986;11,1;28,4;17,96
4/2/1985;2,132;13,66;1,5;;1,015;0,724;2,61;16,3;30,2;21,4
5/2/1985;3,746;11;2,31;86,3;7,594;1,4;8,026;13,1;35,39;25
6/2/1985;1,973;11,76;1,5;96,7;4,63;11,9;10,88;10,8;47,5;23,8
7/2/1985;2,666;16,48;1,3;106;3,152;13,2;8,026;11,1;89,5;20,2
8/2/1985;2,882;30,26;4,42;108;10,396;11,6;9,355;17,6;111;27,8
9/2/1985;2,666;36,79;2,45;104;8,546;11,9;7,002;15;149;22,6
10/2/1985;2,132;23,8;1,71;112;15,16;13,2;4,636;13,4;125;34,8
11/2/1985;2,666;19,48;1,71;119;24,4;14,3;14,69;13,4;116,6;30,6
12/2/1985;6,182;19,96;5,23;132;12,78;17,7;14,69;13,1;131;33,4
13/2/1985;11,66;34,9;21,3;215;20,98;45,9;37,62;18;152;36,2
14/2/1985;5,134;42,54;39,1;493;32,5;78,9;52,5;63;195,2;50,92
15/2/1985;12;39,94;34,2;411;64,74;222;110;50,4;494;93,12
16/2/1985;16,04;53,74;26,4;383;28,9;99,3;43,53;40,1;897,4;137
17/2/1985;7,844;55,97;20,5;360;16,26;53,1;26,72;32;725;105,78
18/2/1985;6,968;54,47;32,3;;11,532;42,2;21,1;29,7;407,7;93,12
19/2/1985;5,134;65,33;33,7;;7,832;32,5;16,66;31,4;303;93,12
20/2/1985;5,396;64,52;41,6;;5,716;34,6;12,1;29,2;303;87,04
21/2/1985;11,32;75,35;40,1;;6,686;40,3;12,1;29,7;298,9;77,74001
22/2/1985;7,844;81,52;31,4;;6,88;33,5;18,38;27,6;294,8;77,74001
23/2/1985;6,706;63,71;24,7;;8,308001;26,4;19,67;35,3;294,8;72,16
24/2/1985;5,396;50,09;17,3;;5,522;28,8;15,8;30,8;356,2;63,74
25/2/1985;4,394;41,2;10,6;;4,32;24,1;10,88;27,1;412,6;47,94
26/2/1985;3,962;36,16;8,77;;3,7;19,2;7,77;21,7;462,8;41,98
27/2/1985;3,962;34,32;6,61;;3,152;13,9;5,666;21,2;504,8;40,49
28/2/1985;3,962;39,94;5,23;;2,024;10,4;4,248;18;537,2;39
1/3/1985;3,962;36,79;4,42;;1,496;7,83;3,52;15,8;97;37,6
2/3/1985;3,53;32,58;4,04;;1,076;6,32;2,494;14,2;82;33,4
3/3/1985;3,098;27,51;3,68;;0,954;5,21;2,146;13,4;87;29,2
4/3/1985;2,666;26,45;3,51;;0,954;4,33;1,914;13,1;84,5;27,8
5/3/1985;2,45;23,8;3,34;;0,954;4,33;1,914;13,1;84,5;27,8
6/3/1985;4,394;21,4;3,51;;1,584;4,13;2,146;12,7;82;27,8
7/3/1985;3,746;19;3,03;;1,672;3,09;1,682;13,1;82;29,2
8/3/1985;2,882;21,4;2,73;;1,496;3,71;1,682;11,9;79,5;27,8
9/3/1985;2,45;20,92;2,58;;1,259;5,65;1,45;12,3;77;29,2
10/3/1985;2,45;19;2,45;;1,198;5,65;1,304;11,5;72;27,8
11/3/1985;2,291;19;2,45;;1,076;5,65;1,158;11,5;72;25
12/3/1985;2,132;20,44;2,18;;0,954;4,76;1,231;11,1;69,55;23,8
13/3/1985;1,973;18,16;2,06;;0,71;3,92;1,45;11,5;67,1;22,6
14/3/1985;1,973;17,32;1,94;;0,71;3,71;1,45;10,8;62,2;20,2
15/3/1985;1,814;16,9;1,94;;0,632;3,51;1,45;11,1;62,2;20,2
16/3/1985;2,666;16,9;2,06;;0,71;2,88;1,45;11,1;67,1;17,96
17/3/1985;2,882;18,58;2,45;53,5;0,71;3,3;1,45;11,1;69,55;20,2
18/3/1985;2,45;18,16;2,18;51;0,632;3,09;1,304;11,1;62,2;22,6
19/3/1985;2,132;17,32;1,94;49,8;0,554;2,47;1,158;11,5;62,2;20,2
